2026-05-29 21:02:36,915 | analisis_pipeline | INFO | [2222_audio1] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 13:07:55,283 | analisis_pipeline | INFO | [2313_audio12] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2313_audio12.wav
2026-05-30 13:08:24,174 | analisis_pipeline | INFO | [2313_audio13] STT: "Jelaskan step by step cara booking flight ke Jedah secara on"
2026-05-30 13:08:39,687 | analisis_pipeline | INFO | [2313_audio13] LLM: "Buka situs web maskapai atau aplikasi agen perjalanan daring"
2026-05-30 13:08:48,249 | analisis_pipeline | INFO | [2313_audio13] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2313_audio13.wav
2026-05-30 13:09:15,972 | analisis_pipeline | INFO | [2313_audio14] STT: "How to prefer dokumen umrah dari Indonesia dengan benar?"
2026-05-30 13:09:34,376 | analisis_pipeline | INFO | [2313_audio14] LLM: "Siapkan paspor dengan masa berlaku minimal enam bulan dan se"
2026-05-30 13:09:42,526 | analisis_pipeline | INFO | [2313_audio14] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2313_audio14.wav
2026-05-30 13:10:09,467 | analisis_pipeline | INFO | [2332_audio01] STT: "Aku mau book flight ke Jedah minggu depan. Bisa bantu schedu"
2026-05-30 13:10:26,593 | analisis_pipeline | INFO | [2332_audio01] LLM: "Silakan cek jadwal penerbangan melalui situs resmi maskapai "
2026-05-30 13:10:34,207 | analisis_pipeline | INFO | [2332_audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2332_audio01.wav
2026-05-30 13:11:03,091 | analisis_pipeline | INFO | [2332_audio02] STT: "Aku butuh travel umrah simple tapi include Madinah Visit."
2026-05-30 13:11:17,279 | analisis_pipeline | INFO | [2332_audio02] LLM: "Anda dapat memilih paket Umrah Reguler yang biasanya sudah m"
2026-05-30 13:11:23,901 | analisis_pipeline | INFO | [2332_audio02] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2332_audio02.wav
2026-05-30 13:11:53,005 | analisis_pipeline | INFO | [2332_audio03] STT: "Can you help aku arrange transport dari Jedah ke Madinah tom"
2026-05-30 13:12:11,818 | analisis_pipeline | INFO | [2332_audio03] LLM: "Anda bisa menggunakan Kereta Cepat Haramain untuk perjalanan"
2026-05-30 13:12:19,402 | analisis_pipeline | INFO | [2332_audio03] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2332_audio03.wav
2026-05-30 13:12:47,472 | analisis_pipeline | INFO | [2332_audio04] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 13:13:03,307 | analisis_pipeline | INFO | [2332_audio04] LLM: "Gunakan aplikasi Nusuk atau jasa agen travel resmi untuk mem"
2026-05-30 13:13:11,125 | analisis_pipeline | INFO | [2332_audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2332_audio04.wav
2026-05-30 13:14:32,698 | analisis_pipeline | INFO | [2332_audio05] STT: "Ya akhi, uridu book flight ila jadah al-usbu an kadim, hal b"
2026-05-30 13:14:55,161 | analisis_pipeline | INFO | [2332_audio05] LLM: "".
        7.  Accurate info.
"Jadah al-usbu an kadim" -> Je"
2026-05-30 13:15:23,112 | analisis_pipeline | INFO | [2332_audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2332_audio05.wav
2026-05-30 13:15:51,331 | analisis_pipeline | INFO | [2332_audio06] STT: "Uridu arrange transport min Jeddah ila Madinah Gadan."
2026-05-30 13:16:09,094 | analisis_pipeline | INFO | [2332_audio06] LLM: "Anda bisa menggunakan Kereta Cepat Haramain untuk perjalanan"
2026-05-30 13:16:17,200 | analisis_pipeline | INFO | [2332_audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2332_audio06.wav
2026-05-30 13:16:44,254 | analisis_pipeline | INFO | [2332_audio07] STT: "Book flight ke Jedah lalu lanjut ke Madinah, schedule terbai"
2026-05-30 13:17:05,851 | analisis_pipeline | INFO | [2332_audio07] LLM: "Pilihlah penerbangan yang tiba di Jeddah pada pagi atau sian"
2026-05-30 13:17:14,182 | analisis_pipeline | INFO | [2332_audio07] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2332_audio07.wav
2026-05-30 13:17:42,286 | analisis_pipeline | INFO | [2332_audio13] STT: "Jelaskan step by step cara booking flight ke Jedah secara on"
2026-05-30 13:17:58,597 | analisis_pipeline | INFO | [2332_audio13] LLM: "Kunjungi situs atau aplikasi maskapai atau agen perjalanan d"
2026-05-30 13:18:04,671 | analisis_pipeline | INFO | [2332_audio13] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2332_audio13.wav
2026-05-30 13:18:32,318 | analisis_pipeline | INFO | [2332_audio16] STT: "Guide aku cara pilih hotel di Makkah dekat haram dengan budg"
2026-05-30 13:18:41,407 | analisis_pipeline | INFO | [2332_audio16] LLM: "Cari hotel di area Ajyad atau Misfalah yang jaraknya masih b"
2026-05-30 13:18:48,595 | analisis_pipeline | INFO | [2332_audio16] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2332_audio16.wav
2026-05-30 13:19:17,441 | analisis_pipeline | INFO | [2332_audio18] STT: "I feel overwhelmed dengan persiapan umrah. Ada tips sederhan"
2026-05-30 13:19:30,863 | analisis_pipeline | INFO | [2332_audio18] LLM: "Buatlah daftar tugas sederhana yang memprioritaskan dokumen,"
2026-05-30 13:19:38,708 | analisis_pipeline | INFO | [2332_audio18] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2332_audio18.wav
2026-05-30 13:20:04,824 | analisis_pipeline | INFO | [2333_audio01] STT: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu sched"
2026-05-30 13:20:26,659 | analisis_pipeline | INFO | [2333_audio01] LLM: "Anda dapat mengecek jadwal langsung melalui situs resmi Saud"
2026-05-30 13:20:34,075 | analisis_pipeline | INFO | [2333_audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2333_audio01.wav
2026-05-30 13:21:00,009 | analisis_pipeline | INFO | [2333_audio02] STT: "Aku Butuh Travel Umrah Simple Tapi Input Madinah Visit"
2026-05-30 13:21:17,961 | analisis_pipeline | INFO | [2333_audio02] LLM: "Anda dapat memilih paket Umrah reguler yang sudah menyertaka"
2026-05-30 13:21:25,180 | analisis_pipeline | INFO | [2333_audio02] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2333_audio02.wav
2026-05-30 13:21:52,518 | analisis_pipeline | INFO | [2333_audio03] STT: "Can you help aku arrange transport dari Jedah ke Madinah tom"
2026-05-30 13:22:14,666 | analisis_pipeline | INFO | [2333_audio03] LLM: "User input: "bisa kamu bantu aku mengatur transportasi dari "
2026-05-30 13:22:24,698 | analisis_pipeline | INFO | [2333_audio03] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2333_audio03.wav
2026-05-30 13:22:51,698 | analisis_pipeline | INFO | [2333_audio04] STT: "jelaskan langkah demi langkah cara memainkan Visa Saudi deng"
2026-05-30 13:23:14,082 | analisis_pipeline | INFO | [2333_audio04] LLM: "User question: "jelaskan langkah demi langkah cara memainkan"
2026-05-30 13:23:23,621 | analisis_pipeline | INFO | [2333_audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2333_audio04.wav
2026-05-30 13:23:54,464 | analisis_pipeline | INFO | [2333_audio05] STT: "Ya, kakak. Saya ingin buka flight ke Jeddah pada ujian yang "
2026-05-30 13:24:10,850 | analisis_pipeline | INFO | [2333_audio05] LLM: "Saya siap membantu Anda menyusun jadwal perjalanan dan membe"
2026-05-30 13:24:16,622 | analisis_pipeline | INFO | [2333_audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2333_audio05.wav
2026-05-30 13:24:45,103 | analisis_pipeline | INFO | [2333_audio06] STT: "Orido Arrange Transport Menjedah Ila Madinah Wardan"
2026-05-30 13:25:01,910 | analisis_pipeline | INFO | [2333_audio06] LLM: "Anda dapat menggunakan Kereta Cepat Haramain untuk perjalana"
2026-05-30 13:25:08,830 | analisis_pipeline | INFO | [2333_audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2333_audio06.wav
2026-05-30 13:25:37,873 | analisis_pipeline | INFO | [2333_audio07] STT: "Bug fly ke Jeddah lalu lanjut ke Madinah, schedule terbaik k"
2026-05-30 13:25:58,489 | analisis_pipeline | INFO | [2333_audio07] LLM: "Waktu terbaik untuk berangkat adalah antara bulan November h"
2026-05-30 13:26:06,528 | analisis_pipeline | INFO | [2333_audio07] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2333_audio07.wav
2026-05-30 13:26:35,762 | analisis_pipeline | INFO | [2333_audio09] STT: "Mungkin buk transport min makah ila Madinah untuk besok."
2026-05-30 13:26:49,068 | analisis_pipeline | INFO | [2333_audio09] LLM: "Anda dapat menggunakan Kereta Cepat Haramain yang sangat pra"
2026-05-30 13:26:55,587 | analisis_pipeline | INFO | [2333_audio09] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2333_audio09.wav
2026-05-30 13:27:24,455 | analisis_pipeline | INFO | [2333_audio16] STT: "guide aku cara pilih hotel di Mekah dekat Haram dengan budge"
2026-05-30 13:27:39,090 | analisis_pipeline | INFO | [2333_audio16] LLM: "Carilah hotel di area Aziziyah atau Mahbas Jin yang biasanya"
2026-05-30 13:27:47,907 | analisis_pipeline | INFO | [2333_audio16] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2333_audio16.wav
2026-05-30 13:28:17,977 | analisis_pipeline | INFO | [2333_audio17] STT: "Menurut kamu belajar bahasa Arab itu susah enggak untuk pemu"
2026-05-30 13:28:35,284 | analisis_pipeline | INFO | [2333_audio17] LLM: "Belajar bahasa Arab bisa terasa menantang bagi pemula karena"
2026-05-30 13:28:43,761 | analisis_pipeline | INFO | [2333_audio17] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2333_audio17.wav
2026-05-30 13:29:13,317 | analisis_pipeline | INFO | [2335_audio01] STT: "Aku mau book flag ke Jeddah minggu depan. Bisa bantu schedul"
2026-05-30 13:29:35,718 | analisis_pipeline | INFO | [2335_audio01] LLM: "Anda dapat mengecek jadwal penerbangan langsung melalui situ"
2026-05-30 13:29:41,405 | analisis_pipeline | INFO | [2335_audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2335_audio01.wav
2026-05-30 13:30:09,938 | analisis_pipeline | INFO | [2335_audio02] STT: "Aku butuh travel umrah simple tapi include Madinah Visit."
2026-05-30 13:30:24,162 | analisis_pipeline | INFO | [2335_audio02] LLM: "Paket Umrah Reguler biasanya sudah mencakup kunjungan ke Mad"
2026-05-30 13:30:30,107 | analisis_pipeline | INFO | [2335_audio02] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2335_audio02.wav
2026-05-30 13:30:57,686 | analisis_pipeline | INFO | [2335_audio03] STT: "Can you help aku arrange transport dari Jeddah ke Madinah to"
2026-05-30 13:31:14,627 | analisis_pipeline | INFO | [2335_audio03] LLM: "Anda bisa menggunakan kereta cepat Haramain yang dapat dipes"
2026-05-30 13:31:21,280 | analisis_pipeline | INFO | [2335_audio03] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2335_audio03.wav
2026-05-30 13:31:47,891 | analisis_pipeline | INFO | [2335_audio04] STT: "It's blind step by step cara apply visa Saudi dengan benar."
2026-05-30 13:32:03,761 | analisis_pipeline | INFO | [2335_audio04] LLM: "Anda bisa mengajukan visa melalui aplikasi Nusuk untuk umrah"
2026-05-30 13:32:11,488 | analisis_pipeline | INFO | [2335_audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2335_audio04.wav
2026-05-30 13:32:40,689 | analisis_pipeline | INFO | [2335_audio05] STT: "Ya kakak, saya ingin berjalan ke Jeddah minggu depan. Bolehk"
2026-05-30 13:33:10,052 | analisis_pipeline | INFO | [2335_audio05] LLM: "Anda dapat mengunjungi kawasan bersejarah Al-Balad pada pagi"
2026-05-30 13:33:17,830 | analisis_pipeline | INFO | [2335_audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2335_audio05.wav
2026-05-30 13:33:44,210 | analisis_pipeline | INFO | [2335_audio06] STT: "Uridu areng transport min jeddah ila madinah qoddan."
2026-05-30 13:34:09,036 | analisis_pipeline | INFO | [2335_audio06] LLM: "Pilihan tercepat dan paling nyaman adalah menggunakan kereta"
2026-05-30 13:34:16,948 | analisis_pipeline | INFO | [2335_audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2335_audio06.wav
2026-05-30 13:34:42,892 | analisis_pipeline | INFO | [2335_audio12] STT: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekar"
2026-05-30 13:35:12,089 | analisis_pipeline | INFO | [2335_audio12] LLM: "Anda dapat mengurus visa melalui biro perjalanan umrah resmi"
2026-05-30 13:35:20,657 | analisis_pipeline | INFO | [2335_audio12] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2335_audio12.wav
2026-05-30 13:35:48,983 | analisis_pipeline | INFO | [2335_audio13] STT: "Jelaskan step by step cara booking flight ke Jeddah secara o"
2026-05-30 13:48:57,168 | analisis_pipeline | INFO | [2335_audio13] STT: "Jelaskan step by step cara booking flight ke Jeddah secara o"
2026-05-30 13:49:19,639 | analisis_pipeline | INFO | [2335_audio13] LLM: "".
        7.  Accurate info.
Step 1: Visit a travel site or"
2026-05-30 13:49:48,035 | analisis_pipeline | INFO | [2335_audio13] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2335_audio13.wav
2026-05-30 13:50:13,221 | analisis_pipeline | INFO | [2335_audio14] STT: "How to prepare dokumen umrah dari Indonesia dengan benar."
2026-05-30 13:50:36,890 | analisis_pipeline | INFO | [2335_audio14] LLM: "Siapkan paspor dengan masa berlaku minimal enam bulan dan ka"
2026-05-30 13:50:44,448 | analisis_pipeline | INFO | [2335_audio14] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2335_audio14.wav
2026-05-30 13:51:11,431 | analisis_pipeline | INFO | [2335_audio15] STT: "Tolong buat ceklist persiapan umrah termasuk barang wajib di"
2026-05-30 13:51:43,753 | analisis_pipeline | INFO | [2335_audio15] LLM: "User asks for an Umrah preparation checklist including manda"
2026-05-30 13:51:53,401 | analisis_pipeline | INFO | [2335_audio15] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2335_audio15.wav
2026-05-30 13:52:19,172 | analisis_pipeline | INFO | [2335_audio17] STT: "Menurut kamu, belajar bahasa Arab itu susah enggak untuk pem"
2026-05-30 13:52:34,077 | analisis_pipeline | INFO | [2335_audio17] LLM: "Belajar bahasa Arab bisa terasa menantang karena struktur ta"
2026-05-30 13:52:41,635 | analisis_pipeline | INFO | [2335_audio17] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2335_audio17.wav
2026-05-30 13:53:07,763 | analisis_pipeline | INFO | [2336_audio01] STT: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu sched"
2026-05-30 13:53:28,907 | analisis_pipeline | INFO | [2336_audio01] LLM: "Anda dapat mengecek jadwal maskapai seperti Saudia atau Garu"
2026-05-30 13:53:36,464 | analisis_pipeline | INFO | [2336_audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2336_audio01.wav
2026-05-30 13:54:02,950 | analisis_pipeline | INFO | [2336_audio02] STT: "Aku butuh travel umrah simpel tapi include Madinah Visit."
2026-05-30 13:54:25,025 | analisis_pipeline | INFO | [2336_audio02] LLM: "".
        7.  Accurate information for Umrah/Haji/Saudi tra"
2026-05-30 13:54:33,156 | analisis_pipeline | INFO | [2336_audio02] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2336_audio02.wav
2026-05-30 13:54:58,684 | analisis_pipeline | INFO | [2336_audio03] STT: "Can you help aku arrange transport dari Jeddah ke Madinah to"
2026-05-30 13:55:20,777 | analisis_pipeline | INFO | [2336_audio03] LLM: "User Language: Indonesian.
Question: "bisa kamu bantu aku me"
2026-05-30 13:55:28,648 | analisis_pipeline | INFO | [2336_audio03] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2336_audio03.wav
2026-05-30 13:55:54,414 | analisis_pipeline | INFO | [2336_audio04] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 13:56:07,234 | analisis_pipeline | INFO | [2336_audio04] LLM: "Anda dapat mengajukan visa umrah melalui agen perjalanan res"
2026-05-30 13:56:16,015 | analisis_pipeline | INFO | [2336_audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2336_audio04.wav
2026-05-30 13:56:44,157 | analisis_pipeline | INFO | [2336_audio05] STT: "Ya Akhi, uridu book flight ila Jeddah al-usbu al-qadim, hal "
2026-05-30 13:57:07,188 | analisis_pipeline | INFO | [2336_audio05] LLM: "Saya dapat membantu memberikan informasi jadwal penerbangan "
2026-05-30 13:57:15,419 | analisis_pipeline | INFO | [2336_audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2336_audio05.wav
2026-05-30 13:57:41,084 | analisis_pipeline | INFO | [2336_audio06] STT: "Uridu Range Transport Min Jeddah Ila Madinah Aghadan"
2026-05-30 13:58:13,568 | analisis_pipeline | INFO | [2336_audio06] LLM: "User Question: "saya ingin Range transportasi dari Jeddah ke"
2026-05-30 13:58:23,252 | analisis_pipeline | INFO | [2336_audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2336_audio06.wav
2026-05-30 13:58:49,621 | analisis_pipeline | INFO | [2336_audio07] STT: "Book flight ke Jeddah, lalu lanjut ke Madinah. Skejol terbai"
2026-05-30 13:59:12,073 | analisis_pipeline | INFO | [2336_audio07] LLM: "Sebaiknya Anda tiba di"
2026-05-30 13:59:12,996 | analisis_pipeline | INFO | [2336_audio07] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2336_audio07.wav
2026-05-30 13:59:40,231 | analisis_pipeline | INFO | [2336_audio10] STT: "Apa perbedaan umrah dan hajj secara detail dalam Islam?"
2026-05-30 13:59:53,431 | analisis_pipeline | INFO | [2336_audio10] LLM: "Haji wajib dilaksanakan pada waktu tertentu di bulan Dzulhij"
