2026-05-28 15:59:28,744 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?"
2026-05-30 13:19:17,441 | text_processor | INFO | Input: "I feel overwhelmed dengan persiapan umrah. Ada tips sederhana?"
2026-05-30 13:19:17,442 | text_processor | INFO | Manifest disimpan: 2332_audio18.json
2026-05-30 13:19:17,442 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 13:20:04,825 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule?"
2026-05-30 13:20:04,826 | text_processor | INFO | Manifest disimpan: 2333_audio01.json
2026-05-30 13:20:04,826 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 13:21:00,009 | text_processor | INFO | Input: "Aku Butuh Travel Umrah Simple Tapi Input Madinah Visit"
2026-05-30 13:21:00,009 | text_processor | INFO | Manifest disimpan: 2333_audio02.json
2026-05-30 13:21:00,009 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=4
2026-05-30 13:21:52,518 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jedah ke Madinah tomorrow?"
2026-05-30 13:21:52,519 | text_processor | INFO | Manifest disimpan: 2333_audio03.json
2026-05-30 13:21:52,519 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 13:22:51,698 | text_processor | INFO | Input: "jelaskan langkah demi langkah cara memainkan Visa Saudi dengan benar"
2026-05-30 13:22:51,698 | text_processor | INFO | Manifest disimpan: 2333_audio04.json
2026-05-30 13:22:51,698 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=4
2026-05-30 13:23:54,465 | text_processor | INFO | Input: "Ya, kakak. Saya ingin buka flight ke Jeddah pada ujian yang terakhir. Bolehkah s"
2026-05-30 13:23:54,466 | text_processor | INFO | Manifest disimpan: 2333_audio05.json
2026-05-30 13:23:54,466 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 13:24:45,103 | text_processor | INFO | Input: "Orido Arrange Transport Menjedah Ila Madinah Wardan"
2026-05-30 13:24:45,104 | text_processor | INFO | Manifest disimpan: 2333_audio06.json
2026-05-30 13:24:45,104 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=2
2026-05-30 13:25:37,873 | text_processor | INFO | Input: "Bug fly ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan"
2026-05-30 13:25:37,874 | text_processor | INFO | Manifest disimpan: 2333_audio07.json
2026-05-30 13:25:37,874 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=5
2026-05-30 13:26:35,762 | text_processor | INFO | Input: "Mungkin buk transport min makah ila Madinah untuk besok."
2026-05-30 13:26:35,763 | text_processor | INFO | Manifest disimpan: 2333_audio09.json
2026-05-30 13:26:35,764 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 13:27:24,455 | text_processor | INFO | Input: "guide aku cara pilih hotel di Mekah dekat Haram dengan budget terbatas"
2026-05-30 13:27:24,456 | text_processor | INFO | Manifest disimpan: 2333_audio16.json
2026-05-30 13:27:24,456 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=5
2026-05-30 13:28:17,977 | text_processor | INFO | Input: "Menurut kamu belajar bahasa Arab itu susah enggak untuk pemula?"
2026-05-30 13:28:17,978 | text_processor | INFO | Manifest disimpan: 2333_audio17.json
2026-05-30 13:28:17,978 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 13:29:13,317 | text_processor | INFO | Input: "Aku mau book flag ke Jeddah minggu depan. Bisa bantu schedule?"
2026-05-30 13:29:13,318 | text_processor | INFO | Manifest disimpan: 2335_audio01.json
2026-05-30 13:29:13,318 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 13:30:09,938 | text_processor | INFO | Input: "Aku butuh travel umrah simple tapi include Madinah Visit."
2026-05-30 13:30:09,938 | text_processor | INFO | Manifest disimpan: 2335_audio02.json
2026-05-30 13:30:09,938 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=4
2026-05-30 13:30:57,686 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?"
2026-05-30 13:30:57,686 | text_processor | INFO | Manifest disimpan: 2335_audio03.json
2026-05-30 13:30:57,686 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=5
2026-05-30 13:31:47,891 | text_processor | INFO | Input: "It's blind step by step cara apply visa Saudi dengan benar."
2026-05-30 13:31:47,891 | text_processor | INFO | Manifest disimpan: 2335_audio04.json
2026-05-30 13:31:47,891 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=4
2026-05-30 13:32:40,689 | text_processor | INFO | Input: "Ya kakak, saya ingin berjalan ke Jeddah minggu depan. Bolehkah saya menjadikan s"
2026-05-30 13:32:40,689 | text_processor | INFO | Manifest disimpan: 2335_audio05.json
2026-05-30 13:32:40,690 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 13:33:44,210 | text_processor | INFO | Input: "Uridu areng transport min jeddah ila madinah qoddan."
2026-05-30 13:33:44,211 | text_processor | INFO | Manifest disimpan: 2335_audio06.json
2026-05-30 13:33:44,211 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=4
2026-05-30 13:34:42,892 | text_processor | INFO | Input: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?"
2026-05-30 13:34:42,893 | text_processor | INFO | Manifest disimpan: 2335_audio12.json
2026-05-30 13:34:42,893 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=6
2026-05-30 13:35:48,983 | text_processor | INFO | Input: "Jelaskan step by step cara booking flight ke Jeddah secara online."
2026-05-30 13:35:48,984 | text_processor | INFO | Manifest disimpan: 2335_audio13.json
2026-05-30 13:35:48,984 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 13:48:57,168 | text_processor | INFO | Input: "Jelaskan step by step cara booking flight ke Jeddah secara online."
2026-05-30 13:48:57,169 | text_processor | INFO | Manifest disimpan: 2335_audio13.json
2026-05-30 13:48:57,169 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 13:50:13,221 | text_processor | INFO | Input: "How to prepare dokumen umrah dari Indonesia dengan benar."
2026-05-30 13:50:13,222 | text_processor | INFO | Manifest disimpan: 2335_audio14.json
2026-05-30 13:50:13,222 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=4
2026-05-30 13:51:11,432 | text_processor | INFO | Input: "Tolong buat ceklist persiapan umrah termasuk barang wajib di bawah."
2026-05-30 13:51:11,432 | text_processor | INFO | Manifest disimpan: 2335_audio15.json
2026-05-30 13:51:11,432 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 13:52:19,173 | text_processor | INFO | Input: "Menurut kamu, belajar bahasa Arab itu susah enggak untuk pemula."
2026-05-30 13:52:19,173 | text_processor | INFO | Manifest disimpan: 2335_audio17.json
2026-05-30 13:52:19,173 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 13:53:07,763 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule?"
2026-05-30 13:53:07,764 | text_processor | INFO | Manifest disimpan: 2336_audio01.json
2026-05-30 13:53:07,764 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 13:54:02,950 | text_processor | INFO | Input: "Aku butuh travel umrah simpel tapi include Madinah Visit."
2026-05-30 13:54:02,950 | text_processor | INFO | Manifest disimpan: 2336_audio02.json
2026-05-30 13:54:02,950 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=4
2026-05-30 13:54:58,684 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?"
2026-05-30 13:54:58,685 | text_processor | INFO | Manifest disimpan: 2336_audio03.json
2026-05-30 13:54:58,685 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=5
2026-05-30 13:55:54,414 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 13:55:54,415 | text_processor | INFO | Manifest disimpan: 2336_audio04.json
2026-05-30 13:55:54,415 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=4
2026-05-30 13:56:44,158 | text_processor | INFO | Input: "Ya Akhi, uridu book flight ila Jeddah al-usbu al-qadim, hal bisa bantu Ajidah Af"
2026-05-30 13:56:44,158 | text_processor | INFO | Manifest disimpan: 2336_audio05.json
2026-05-30 13:56:44,158 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 13:57:41,085 | text_processor | INFO | Input: "Uridu Range Transport Min Jeddah Ila Madinah Aghadan"
2026-05-30 13:57:41,085 | text_processor | INFO | Manifest disimpan: 2336_audio06.json
2026-05-30 13:57:41,085 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=4
2026-05-30 13:58:49,621 | text_processor | INFO | Input: "Book flight ke Jeddah, lalu lanjut ke Madinah. Skejol terbaik kapan?"
2026-05-30 13:58:49,621 | text_processor | INFO | Manifest disimpan: 2336_audio07.json
2026-05-30 13:58:49,621 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=5
2026-05-30 13:59:40,231 | text_processor | INFO | Input: "Apa perbedaan umrah dan hajj secara detail dalam Islam?"
2026-05-30 13:59:40,231 | text_processor | INFO | Manifest disimpan: 2336_audio10.json
2026-05-30 13:59:40,231 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=5
2026-05-30 14:00:27,778 | text_processor | INFO | Input: "Tolong buat checklist persiapan umroh termasuk barang wajib di bawah."
2026-05-30 14:00:27,779 | text_processor | INFO | Manifest disimpan: 2336_audio15.json
2026-05-30 14:00:27,779 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 14:01:34,746 | text_processor | INFO | Input: "Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?"
2026-05-30 14:01:34,747 | text_processor | INFO | Manifest disimpan: 2336_audio17.json
2026-05-30 14:01:34,747 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 14:02:34,034 | text_processor | INFO | Input: "Aku mau book fly ke Jeddah minggu depan. Bisa bantu schedule?"
2026-05-30 14:02:34,034 | text_processor | INFO | Manifest disimpan: 2339_audio01.json
2026-05-30 14:02:34,034 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 14:03:24,435 | text_processor | INFO | Input: "Aku butuh travel umrah simpel tapi include Madinah Visit."
2026-05-30 14:03:24,436 | text_processor | INFO | Manifest disimpan: 2339_audio02.json
2026-05-30 14:03:24,436 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=4
2026-05-30 14:04:12,273 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?"
2026-05-30 14:04:12,273 | text_processor | INFO | Manifest disimpan: 2339_audio03.json
2026-05-30 14:04:12,273 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=5
2026-05-30 14:05:08,371 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 14:05:08,372 | text_processor | INFO | Manifest disimpan: 2339_audio04.json
2026-05-30 14:05:08,372 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=4
2026-05-30 14:06:14,268 | text_processor | INFO | Input: "Ya'hi, uridu boot flight ila jeddah al-usbu al-kadhim. Hal bisa bantu ajida afdo"
2026-05-30 14:06:14,269 | text_processor | INFO | Manifest disimpan: 2339_audio05.json
2026-05-30 14:06:14,269 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 14:07:08,338 | text_processor | INFO | Input: "Kurido Range Transport Menjeddah ila Madinah Laden."
2026-05-30 14:07:08,339 | text_processor | INFO | Manifest disimpan: 2339_audio06.json
2026-05-30 14:07:08,339 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=2
2026-05-30 14:08:23,732 | text_processor | INFO | Input: "Book flight ke Jeddah, lalu lanjut ke Madinah. Schedule terbaik kapan?"
2026-05-30 14:08:23,733 | text_processor | INFO | Manifest disimpan: 2339_audio07.json
2026-05-30 14:08:23,733 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=5
2026-05-30 14:09:29,770 | text_processor | INFO | Input: "Kenapa fasting di Ramadan itu wajib bagi Muslim?"
2026-05-30 14:09:29,770 | text_processor | INFO | Manifest disimpan: 2339_audio11.json
2026-05-30 14:09:29,770 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 14:10:20,384 | text_processor | INFO | Input: "How to prepare dokumen umrah dari Indonesia dengan benar?"
2026-05-30 14:10:20,385 | text_processor | INFO | Manifest disimpan: 2339_audio14.json
2026-05-30 14:10:20,385 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=4
2026-05-30 14:11:23,635 | text_processor | INFO | Input: "Ah Yanan, saya bingung. Mulai dari mana untuk umrah?"
2026-05-30 14:11:23,635 | text_processor | INFO | Manifest disimpan: 2339_audio19.json
2026-05-30 14:11:23,635 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=2
2026-05-30 14:12:26,105 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule?"
2026-05-30 14:12:26,106 | text_processor | INFO | Manifest disimpan: 2351_audio01.json
2026-05-30 14:12:26,106 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 14:13:12,352 | text_processor | INFO | Input: "Aku butuh tranfer umrah simpel tapi include madinah visit."
2026-05-30 14:13:12,353 | text_processor | INFO | Manifest disimpan: 2351_audio02.json
2026-05-30 14:13:12,353 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=4
2026-05-30 14:14:20,376 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?"
2026-05-30 14:14:20,376 | text_processor | INFO | Manifest disimpan: 2351_audio03.json
2026-05-30 14:14:20,376 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=5
2026-05-30 14:15:14,970 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 14:15:14,970 | text_processor | INFO | Manifest disimpan: 2351_audio04.json
2026-05-30 14:15:14,970 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=4
2026-05-30 14:16:25,409 | text_processor | INFO | Input: "Ya Akhi, ulidu book flight ilajad dah al usbu al qodim. Hal, bisa bantu ajedah a"
2026-05-30 14:16:25,410 | text_processor | INFO | Manifest disimpan: 2351_audio05.json
2026-05-30 14:16:25,410 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 14:17:16,765 | text_processor | INFO | Input: "uridu orang transport minjeta ila madinah kodan"
2026-05-30 14:17:16,766 | text_processor | INFO | Manifest disimpan: 2351_audio06.json
2026-05-30 14:17:16,766 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=2
2026-05-30 14:18:14,515 | text_processor | INFO | Input: "Book flight ke Jeddah lalu lanjut ke Madinah. Skedul terbaik kapan?"
2026-05-30 14:18:14,515 | text_processor | INFO | Manifest disimpan: 2351_audio07.json
2026-05-30 14:18:14,515 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=5
2026-05-30 14:19:02,587 | text_processor | INFO | Input: "Kenapa fasting di Ramadan itu wajib bagi muslim?"
2026-05-30 14:19:02,588 | text_processor | INFO | Manifest disimpan: 2351_audio11.json
2026-05-30 14:19:02,588 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 14:19:47,103 | text_processor | INFO | Input: "How to prepare dokumen umrah dari Indonesia dengan benar"
2026-05-30 14:19:47,103 | text_processor | INFO | Manifest disimpan: 2351_audio14.json
2026-05-30 14:19:47,103 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=4
2026-05-30 14:20:33,025 | text_processor | INFO | Input: "Guide aku cara pilih hotel di Makkah dekat haram dengan budget terbatas."
2026-05-30 14:20:33,026 | text_processor | INFO | Manifest disimpan: 2351_audio16.json
2026-05-30 14:20:33,026 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=6
2026-05-30 14:21:19,930 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 14:21:19,931 | text_processor | INFO | Manifest disimpan: 2356_audio01.json
2026-05-30 14:21:19,931 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 14:22:17,724 | text_processor | INFO | Input: "Aku butuh travel umrah simpel tapi include Madinah Visit."
2026-05-30 14:22:17,725 | text_processor | INFO | Manifest disimpan: 2356_audio02.json
2026-05-30 14:22:17,725 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=4
2026-05-30 14:23:03,262 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jedah ke Madinah tomorrow?"
2026-05-30 14:23:03,262 | text_processor | INFO | Manifest disimpan: 2356_audio03.json
2026-05-30 14:23:03,262 | text_processor | INFO | dominant=ID detected=['ID', 'AR'] segments=3
2026-05-30 14:23:50,187 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 14:23:50,187 | text_processor | INFO | Manifest disimpan: 2356_audio04.json
2026-05-30 14:23:50,188 | text_processor | INFO | dominant=ID detected=['ID', 'EN', 'AR'] segments=4
